! File name: A_nidulans_FGSC_A4_version_s10-m04-r08_chromosomal_feature.tab
! Organism: Aspergillus nidulans FGSC A4
! Genome version: s10-m04-r08
! Date created: Sun May  6 07:11:07 2018
! Created by: The Aspergillus Genome Database (http://www.aspergillusgenome.org/)
! Contact Email: aspergillus-curator AT lists DOT stanford DOT edu
! Funding: NIAID at US NIH, grant number R01-AI077599-01
!
AN2558		ANIA_02558|ANID_02558	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4357064	4358992	W	ASPL0000045801		Ortholog of A. fumigatus Af293 : Afu3g15050, A. niger CBS 513.88 : An14g03430, A. oryzae RIB40 : AO090701000428, Aspergillus wentii : Aspwe1_0175480 and Aspergillus sydowii : Aspsy1_0055978	2009-03-03	2013-03-27				N	
AN2559		ANIA_02559|ANID_02559	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4361298	4359862	C	ASPL0000051275		Has domain(s) with predicted oxidoreductase activity, transferase activity, transferring acyl groups other than amino-acyl groups activity and role in oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2560		ANIA_02560|ANID_02560	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4362122	4363845	W	ASPL0000042679		Ortholog of A. fumigatus Af293 : Afu3g15020, A. niger CBS 513.88 : An09g01090, A. oryzae RIB40 : AO090701000425, Aspergillus wentii : Aspwe1_0071504 and Aspergillus sydowii : Aspsy1_0028937	2009-03-03	2013-03-27				N	
AN2561		ANIA_02561|ANID_02561	ORF|Verified	ChrVII_A_nidulans_FGSC_A4	4364419	4365389	W	ASPL0000048289		Putative methyltransferase; intracellular, menadione stress-induced protein	2009-03-03	2013-03-27				N	
AN2562		ANIA_02562|ANID_02562	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4365994	4367555	W	ASPL0000043685		Ortholog of A. nidulans FGSC A4 : AN2699, AN10332, A. fumigatus Af293 : Afu3g15000, A. niger CBS 513.88 : An09g01110, An09g02880 and A. oryzae RIB40 : AO090010000620, AO090012000340	2009-03-03	2013-03-27				N	
AN2563		ANIA_02563|ANID_02563	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4367985	4368555	W	ASPL0000049236		Has domain(s) with predicted transferase activity, transferring hexosyl groups activity and role in metabolic process	2009-03-03	2013-03-27				N	
AN2564		ANIA_02564|ANID_02564	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4370180	4368825	C	ASPL0000044738		Has domain(s) with predicted catalytic activity, pyridoxal phosphate binding activity and role in biosynthetic process	2009-03-03	2013-03-27				N	
AN2565		ANIA_02565|ANID_02565	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4372497	4371775	C	ASPL0000050221		Has domain(s) with predicted role in polyketide metabolic process	2009-03-03	2013-03-27				N	
AN2566		ANIA_02566|ANID_02566	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4375655	4373751	C	ASPL0000045793		Has domain(s) with predicted oxidoreductase activity and role in oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2567		ANIA_02567|ANID_02567	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4378331	4377887	C	ASPL0000051269		Has domain(s) with predicted membrane localization	2009-03-03	2013-03-27				N	YJR085C
AN2568		ANIA_02568|ANID_02568	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4378733	4379770	W	ASPL0000046749		Ortholog of Aspergillus tubingensis : Asptu1_0047536, Aspergillus brasiliensis : Aspbr1_0129643, Aspergillus kawachii : Aspka1_0176839 and Aspergillus acidus : Aspfo1_0137686	2009-03-03	2013-03-27				N	
AN2569	pelB	ANIA_02569|ANID_02569	ORF|Verified	ChrVII_A_nidulans_FGSC_A4	4382248	4380835	C	ASPL0000042051		Protein with pectin lyase activity, involved in degradation of pectin	2009-03-03	2013-03-27				N	
AN2570		ANIA_02570|ANID_02570	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4383687	4384703	W	ASPL0000043681		Ortholog of Aspergillus versicolor : Aspve1_0039071 and Aspergillus sydowii : Aspsy1_0146617	2009-03-03	2013-03-27				N	
AN2571		ANIA_02571|ANID_02571	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4386634	4386945	W	ASPL0000049235		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2572		ANIA_02572|ANID_02572	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4390047	4392577	W	ASPL0000044724		Putative dipeptidyl-peptidase; transcript upregulated by nitrate limitation	2009-03-03	2013-03-27				N	
AN2573		ANIA_02573|ANID_02573	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4394750	4393768	C	ASPL0000050217		Has domain(s) with predicted iron ion binding, oxidoreductase activity and role in fatty acid biosynthetic process, oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2574		ANIA_02574|ANID_02574	ORF|Verified	ChrVII_A_nidulans_FGSC_A4	4402612	4404409	W	ASPL0000045783		Has domain(s) with predicted UDP-N-acetylmuramate dehydrogenase activity, flavin adenine dinucleotide binding activity and role in oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2575		ANIA_02575|ANID_02575	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4406140	4407715	W	ASPL0000051257		Ortholog of A. oryzae RIB40 : AO090023000042, Aspergillus wentii : Aspwe1_0043485, Aspwe1_0112833, Aspergillus versicolor : Aspve1_0188011 and Aspergillus niger ATCC 1015 : 170793-mRNA, 180563-mRNA, 40852-mRNA	2009-03-03	2013-03-27				N	
AN2576		ANIA_02576|ANID_02576	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4408276	4409862	W	ASPL0000046745		Has domain(s) with predicted monooxygenase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen activity and role in oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2577		ANIA_02577|ANID_02577	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4411919	4410748	C	ASPL0000042039		Ortholog(s) have glyoxysome localization	2009-03-03	2013-03-27				N	
AN2578		ANIA_02578|ANID_02578	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4414570	4415531	W	ASPL0000047632		Has domain(s) with predicted peroxidase activity	2009-03-03	2013-03-27				N	
AN2580		ANIA_02580|ANID_02580	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4425302	4426843	W	ASPL0000044714		Has domain(s) with predicted trichodiene synthase activity and role in sesquiterpenoid biosynthetic process	2009-03-03	2013-03-27				N	
AN2581	hk-8-1	ANIA_02581|ANID_02581	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4429218	4433231	W	ASPL0000050211		Putative histidine-containing phosphotransfer protein	2009-03-03	2013-03-27				N	
AN2582		ANIA_02582|ANID_02582	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4435274	4433885	C	ASPL0000045779		Has domain(s) with predicted role in cell wall macromolecule catabolic process	2009-03-03	2013-03-27				N	
AN2583	gpdC	ANIA_02583|ANID_02583	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4437308	4436065	C	ASPL0000051249		Putative glyceraldehyde-3-phosphate dehydrogenase with a predicted role in gluconeogenesis and glycolysis	2009-03-03	2013-03-27				N	
AN2584		ANIA_02584|ANID_02584	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4440005	4438431	C	ASPL0000046743		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	2009-03-03	2013-03-27				N	
AN2585		ANIA_02585|ANID_02585	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4445104	4443495	C	ASPL0000042033		Has domain(s) with predicted transmembrane transporter activity, transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	2009-03-03	2013-03-27				N	
AN2586		ANIA_02586|ANID_02586	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4450153	4447765	C	ASPL0000047626		Has domain(s) with predicted catalytic activity and role in metabolic process	2009-03-03	2013-03-27				N	
AN2587		ANIA_02587|ANID_02587	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4451282	4452960	W	ASPL0000042950		Ortholog of A. nidulans FGSC A4 : AN5639, AN9444, AN7395, A. fumigatus Af293 : Afu5g00840, A. niger CBS 513.88 : An03g01000 and A. oryzae RIB40 : AO090102000018	2009-03-03	2013-03-27				N	
AN2588		ANIA_02588|ANID_02588	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4454812	4456158	W	ASPL0000048607		Ortholog of Aspergillus glaucus : Aspgl1_0026529, Aspergillus versicolor : Aspve1_0047339 and Aspergillus sydowii : Aspsy1_0049555	2009-03-03	2013-03-27				N	
AN2589		ANIA_02589|ANID_02589	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4457306	4457815	W	ASPL0000044007		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2590		ANIA_02590|ANID_02590	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4461078	4459411	C	ASPL0000045769		Has domain(s) with predicted catalytic activity, heme binding, oxidoreductase activity	2009-03-03	2013-03-27				N	
AN2591		ANIA_02591|ANID_02591	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4461727	4463331	W	ASPL0000051241		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2013-03-27				N	
AN2592		ANIA_02592|ANID_02592	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4463595	4464410	W	ASPL0000046742		Putative protein of unknown function; expression upregulated after exposure to farnesol	2009-03-03	2013-03-27				N	
AN2593		ANIA_02593|ANID_02593	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4465735	4467272	W	ASPL0000042021		Has domain(s) with predicted FAD binding, oxidoreductase activity and role in metabolic process	2009-03-03	2013-03-27				N	
AN2594		ANIA_02594|ANID_02594	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4468163	4467450	C	ASPL0000047622		Ortholog of A. nidulans FGSC A4 : AN7988, A. fumigatus Af293 : Afu6g03330, A. oryzae RIB40 : AO090020000705, Aspergillus flavus NRRL 3357 : AFL2T_10650 and Neosartorya fischeri NRRL 181 : NFIA_049690	2009-03-03	2013-03-27				N	
AN2595		ANIA_02595|ANID_02595	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4470186	4469241	C	ASPL0000042946		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2596	CYP646A1	ANIA_02596|ANID_02596	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4473728	4471770	C	ASPL0000048593		Putative cytochrome P450	2009-03-03	2013-03-27				N	
AN2597		ANIA_02597|ANID_02597	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4475196	4476577	W	ASPL0000044003		Has domain(s) with predicted RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity, role in regulation of transcription, DNA-templated and nucleus localization	2009-03-03	2013-03-27				N	
AN2598		ANIA_02598|ANID_02598	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4480205	4477626	C	ASPL0000049523		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport, transport and membrane localization	2009-03-03	2013-03-27				N	
AN2599		ANIA_02599|ANID_02599	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4483805	4481916	C	ASPL0000044997		Has domain(s) with predicted hydrolase activity, hydrolyzing O-glycosyl compounds activity and role in carbohydrate metabolic process	2009-03-03	2013-03-27				N	
AN2600		ANIA_02600|ANID_02600	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4485050	4484448	C	ASPL0000048679		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2601		ANIA_02601|ANID_02601	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4487149	4485368	C	ASPL0000044089		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	2009-03-03	2013-03-27				N	
AN2602		ANIA_02602|ANID_02602	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4491371	4492540	W	ASPL0000049613		Putative lipase/esterase domain family protein; transcript is induced by nitrate	2009-03-03	2013-03-27				N	
AN2603		ANIA_02603|ANID_02603	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4493450	4495735	W	ASPL0000045112		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2604		ANIA_02604|ANID_02604	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4499595	4501631	W	ASPL0000050656		Ortholog of Aspergillus sydowii : Aspsy1_0439518	2009-03-03	2013-03-27				N	
AN2605		ANIA_02605|ANID_02605	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4503827	4504779	W	ASPL0000046155		Protein of unknown function	2009-03-03	2013-03-27				N	
AN2606		ANIA_02606|ANID_02606	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4507224	4504983	C	ASPL0000051623		Has domain(s) with predicted oxidoreductase activity and role in oxidation-reduction process	2009-03-03	2013-03-27				N	
AN2607	CYP661A1	ANIA_02607|ANID_02607	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4509978	4511794	W	ASPL0000047110		Putative cytochrome P450	2009-03-03	2013-03-27				N	
AN2608		ANIA_02608|ANID_02608	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4514232	4515758	W	ASPL0000042442		Ortholog(s) have intracellular localization	2009-03-03	2013-03-27				N	
AN2609		ANIA_02609|ANID_02609	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4517300	4515791	C	ASPL0000048041		Has domain(s) with predicted O-methyltransferase activity	2009-03-03	2013-03-27				N	
AN2610	CYP566C1	ANIA_02610|ANID_02610	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4521544	4519587	C	ASPL0000049593		Putative cytochrome P450	2009-03-03	2013-03-27				N	
AN2611		ANIA_02611|ANID_02611	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4527386	4524935	C	ASPL0000045082		Has domain(s) with predicted role in isoprenoid biosynthetic process	2009-03-03	2013-03-27				N	
AN2612	bglK	ANIA_02612|ANID_02612	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4532604	4529914	C	ASPL0000050644		Putative beta-glucosidase with a predicted role in degradation of glucans	2009-03-03	2013-03-27				N	
AN2613		ANIA_02613|ANID_02613	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4533226	4534915	W	ASPL0000046149		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2013-03-27				N	
AN2614		ANIA_02614|ANID_02614	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4536923	4538710	W	ASPL0000051609		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	2009-03-03	2013-03-27				N	
AN2615		ANIA_02615|ANID_02615	ORF|Uncharacterized	ChrVII_A_nidulans_FGSC_A4	4541347	4543455	W	ASPL0000047104		Has domain(s) with predicted RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity, role in regulation of transcription, DNA-templated and nucleus localization	2009-03-03	2013-03-27				N	
AN2616		ANIA_02616|ANID_02616	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3394562	3391739	C	ASPL0000034482		Has domain(s) with predicted RNA binding, RNA-directed DNA polymerase activity, nucleic acid binding activity and role in DNA integration, RNA-dependent DNA biosynthetic process	2009-03-02	2009-03-02				N	
AN2617		ANIA_02617|ANID_02617	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3387841	3386986	C	ASPL0000038664		Protein of unknown function	2009-03-03	2009-03-03				N	
AN2618		ANIA_02618|ANID_02618	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3385995	3385233	C	ASPL0000035175		Protein of unknown function	2009-03-02	2009-03-02				N	
AN2619		ANIA_02619|ANID_02619	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3382897	3381683	C	ASPL0000039516		Ortholog of A. nidulans FGSC A4 : AN5487, A. niger CBS 513.88 : An11g05410, An12g09960, An12g02190 and Aspergillus wentii : Aspwe1_0167938	2009-03-03	2009-03-03				N	
AN2621	acvA	ANIA_02621|ANID_02621|pcbAB	ORF|Verified	ChrVI_A_nidulans_FGSC_A4	3362471	3373783	W	ASPL0000037093		Delta-(L-alpha-aminoadipyl)-L-cysteinyl-D-valine synthetase, nonribosomal peptide synthase, the first enzyme of the penicillin biosynthesis pathway	2009-03-02	2009-03-02				N	
AN2622	ipnA	ANIA_02622|ANID_02622|pcbC|IPNS	ORF|Verified	ChrVI_A_nidulans_FGSC_A4	3361598	3360603	C	ASPL0000041558		Isopenicillin-N synthase with a role in penicillin biosynthesis; expression is negatively regulated by glucose and acidic pH	2009-03-03	2009-03-03				N	
AN2623	aatA	ANIA_02623|ANID_02623|acyA|penDE	ORF|Verified	ChrVI_A_nidulans_FGSC_A4	3359790	3358550	C	ASPL0000037819		Isopenicillin-N N-acyltransferase; null produces reduced levels of penicillin; partially redundant with aatB	2009-03-03	2009-03-03				N	
AN2624		ANIA_02624|ANID_02624	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3355558	3356389	W	ASPL0000034470		Protein of unknown function	2009-03-02	2009-03-02				N	
AN2625		ANIA_02625|ANID_02625	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3353086	3351407	C	ASPL0000038654		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2009-03-03				N	
AN2626		ANIA_02626|ANID_02626	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3346886	3348189	W	ASPL0000035167		Ortholog of A. nidulans FGSC A4 : AN1620, A. fumigatus Af293 : Afu8g02040/och3, A. niger CBS 513.88 : An03g01090/hocA, An05g02320 and A. oryzae RIB40 : AO090010000615	2009-03-02	2010-05-24				N	
AN2628		ANIA_02628|ANID_02628	ORF|Uncharacterized|transposable element gene	ChrVI_A_nidulans_FGSC_A4	3335694	3337086	W	ASPL0000035878		Predicted mariner transposon-related ORF	2009-03-02	2009-03-02				N	
AN2629		ANIA_02629|ANID_02629	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3331932	3330001	C	ASPL0000040280		Ortholog of A. nidulans FGSC A4 : AN8660, A. fumigatus Af293 : Afu6g01900, A. niger CBS 513.88 : An12g06490 and A. oryzae RIB40 : AO090038000052, AO090001000087, AO090009000516	2009-03-03	2009-03-03				N	
AN2630		ANIA_02630|ANID_02630	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3324200	3325117	W	ASPL0000041538		Protein of unknown function	2009-03-03	2009-03-03				N	
AN2631		ANIA_02631|ANID_02631	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3323265	3321083	C	ASPL0000037809		Putative alpha-L-rhamnosidase	2009-03-03	2009-03-03				N	
AN2632	axhB	ANIA_02632|ANID_02632	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3319078	3320061	W	ASPL0000034462		Putative alpha-L-arabinofuranosidase with a predicted role in arabinose polymer metabolism	2009-03-02	2010-05-24				N	
AN2633		ANIA_02633|ANID_02633	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3315950	3315309	C	ASPL0000038650		Has domain(s) with predicted hydrolase activity, hydrolyzing O-glycosyl compounds activity and role in carbohydrate metabolic process	2009-03-03	2010-05-24				N	
AN2634		ANIA_02634|ANID_02634	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3311956	3314708	W	ASPL0000035151		Has domain(s) with predicted catalytic activity and role in metabolic process	2009-03-02	2010-05-24				N	
AN2635		ANIA_02635|ANID_02635	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3308360	3309634	W	ASPL0000039502		Has domain(s) with predicted role in DNA integration	2009-03-03	2009-03-03				N	
AN2636		ANIA_02636|ANID_02636	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3299325	3301177	W	ASPL0000035862		Putative F-box protein	2009-03-02	2009-03-02				N	
AN2637		ANIA_02637|ANID_02637	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3297647	3298669	W	ASPL0000040278		Ortholog of A. fumigatus Af293 : Afu2g13650, A. oryzae RIB40 : AO090001000291, AO090005001139, AO090026000243, Aspergillus wentii : Aspwe1_0045467 and Aspergillus sydowii : Aspsy1_0035381, Aspsy1_0047966	2009-03-03	2009-03-03				N	
AN2638	hxkB	ANIA_02638|ANID_02638	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3294561	3296094	W	ASPL0000036676		Putative hexokinase with a predicted role in carbohydrate metabolism	2009-03-02	2009-03-02				N	
AN2639		ANIA_02639|ANID_02639	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3293142	3291945	C	ASPL0000041104		Has domain(s) with predicted hydrolase activity	2009-03-03	2009-03-03				N	
AN2640		ANIA_02640|ANID_02640	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3291205	3290105	C	ASPL0000034454		Ortholog of A. fumigatus Af293 : Afu5g14080, A. niger CBS 513.88 : An12g05640, Neosartorya fischeri NRRL 181 : NFIA_072900 and Aspergillus versicolor : Aspve1_0040725	2009-03-02	2009-03-02				N	
AN2642		ANIA_02642|ANID_02642	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3282949	3283395	W	ASPL0000035137		Protein of unknown function	2009-03-02	2010-05-24				N	
AN2643		ANIA_02643|ANID_02643	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3279681	3281444	W	ASPL0000039490		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-03	2009-03-03				N	
AN2644		ANIA_02644|ANID_02644	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3279162	3277073	C	ASPL0000035852		Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated, transcription, DNA-templated	2009-03-02	2009-03-02				N	
AN2645		ANIA_02645|ANID_02645	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3276163	3275282	C	ASPL0000040266		Protein of unknown function	2009-03-03	2009-03-03				N	
AN2646		ANIA_02646|ANID_02646	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3271028	3273468	W	ASPL0000036642		Ortholog of A. nidulans FGSC A4 : AN3519, AN0587, AN0866, AN7370 and A. fumigatus Af293 : Afu1g15200, Afu3g03790, Afu4g14040, Afu5g06900, Afu7g08575	2009-03-02	2010-05-24				N	
AN2647		ANIA_02647|ANID_02647	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3270654	3269251	C	ASPL0000041096		Ortholog of A. fumigatus Af293 : Afu4g14050, Afu8g06260, A. niger CBS 513.88 : An02g00700, An02g06510, An05g01900, An05g01910, An09g02660 and A. oryzae RIB40 : AO090103000117	2009-03-03	2010-05-24				N	
AN2648		ANIA_02648|ANID_02648	ORF|Verified	ChrVI_A_nidulans_FGSC_A4	3265820	3267633	W	ASPL0000037375		Has domain(s) with predicted UDP-N-acetylmuramate dehydrogenase activity, flavin adenine dinucleotide binding, oxidoreductase activity and role in oxidation-reduction process	2009-03-02	2009-03-02				N	
AN2649		ANIA_02649|ANID_02649	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3264476	3263210	C	ASPL0000034055		Ortholog of A. fumigatus Af293 : Afu1g01190, A. niger CBS 513.88 : An11g03730, A. oryzae RIB40 : AO090020000652, Aspergillus wentii : Aspwe1_0741100 and Aspergillus sydowii : Aspsy1_0134175	2009-03-02	2010-05-24				N	
AN2650		ANIA_02650|ANIA_12301|ANIA_12302|ANID_02650|ANID_12302|ANID_12301	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3260230	3262205	W	ASPL0000035129		Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated, transcription, DNA-templated	2009-03-02	2009-03-02				N	
AN2651		ANIA_02651|ANID_02651	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3257740	3258767	W	ASPL0000039478		Ortholog(s) have phospholipid-translocating ATPase activity and role in phospholipid translocation, regulation of phospholipid translocation, sphingoid long-chain base transport	2009-03-03	2009-03-03				N	RSB1
AN2652		ANIA_02652|ANID_02652	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3257448	3255423	C	ASPL0000035842		Ortholog of A. nidulans FGSC A4 : AN6790, AN1599/pbcR, AN1028, AN9293, AN0680 and A. fumigatus Af293 : Afu3g02700, Afu8g00950, Afu1g03775	2009-03-02	2010-05-24				N	
AN2653		ANIA_02653|ANID_02653	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3254761	3253257	C	ASPL0000040260		Has domain(s) with predicted FAD binding, oxidoreductase activity and role in metabolic process	2009-03-03	2010-05-24				N	
AN2655		ANIA_02655|ANID_02655	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3248659	3249869	W	ASPL0000041088		Has domain(s) with predicted iron ion binding, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen and 2-oxoglutarate as one donor, more	2009-03-03	2010-05-24				N	
AN2656		ANIA_02656|ANID_02656	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3247898	3246155	C	ASPL0000037365		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	2009-03-02	2009-03-02				N	
AN2657		ANIA_02657|ANID_02657	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3243364	3245208	W	ASPL0000034043		Protein of unknown function	2009-03-02	2009-03-02				N	
AN2658		ANIA_02658|ANID_02658	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3240631	3243170	W	ASPL0000038117		Ortholog of A. nidulans FGSC A4 : AN3530, A. fumigatus Af293 : Afu1g13760, Afu4g00490, Afu4g14350, A. niger CBS 513.88 : An09g01580 and A. oryzae RIB40 : AO090166000071	2009-03-03	2009-03-03				N	
AN2659		ANIA_02659|ANID_02659	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3239378	3236721	C	ASPL0000034710		Predicted glycosylphosphatidylinositol (GPI)-anchored protein	2009-03-02	2009-03-02				N	
AN2660		ANIA_02660|ANID_02660	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3232904	3234421	W	ASPL0000035826		Ortholog of A. nidulans FGSC A4 : AN6764, AN7798, A. fumigatus Af293 : Afu8g01960 and A. niger CBS 513.88 : An15g04120, An11g05430, An01g12050, An11g03480, An01g01140	2009-03-02	2009-03-02				N	
AN2661		ANIA_02661|ANID_02661	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3227179	3232218	W	ASPL0000040226		Has domain(s) with predicted RNA binding, RNA-DNA hybrid ribonuclease activity, RNA-directed DNA polymerase activity, nucleic acid binding activity and role in RNA-dependent DNA biosynthetic process	2009-03-03	2009-03-03				N	
AN2662		ANIA_02662|ANID_02662	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3224759	3226645	W	ASPL0000036608		Has domain(s) with predicted amidase activity, carbon-nitrogen ligase activity, with glutamine as amido-N-donor activity	2009-03-02	2009-03-02				N	
AN2663		ANIA_02663|ANID_02663	ORF|Uncharacterized	ChrVI_A_nidulans_FGSC_A4	3223768	3222233	C	ASPL0000041078		Ortholog(s) have pantothenate transmembrane transporter activity, role in endocytosis, pantothenate transmembrane transport and plasma membrane localization	2009-03-03	2012-08-30				N	FEN2
